tourney_date,tourney_name,surface,tourney_level,round,winner_name,loser_name,winner_rank,loser_rank,score,winner_age,loser_age,w_ace,l_ace,w_df,l_df,w_svpt,l_svpt,w_1stIn,l_1stIn,w_1stWon,l_1stWon,w_2ndWon,l_2ndWon,w_SvGms,l_SvGms,w_bpSaved,l_bpSaved,w_bpFaced,l_bpFaced,winner_player_key,loser_player_key
20260623,Eastbourne International,Grass,A,R128,Humbert U.,Bellucci M.,30.0,65.0,7-6 6-7 6-4,,,8.0,11.0,1.0,2.0,113.0,103.0,62.0,65.0,42.0,48.0,33.0,23.0,,,3.0,0.0,4.0,2.0,1105.0,2112.0
20260623,Eastbourne International,Grass,A,R128,Hussey G.,Arnaldi M.,293.0,35.0,6-4 6-2,,,1.0,4.0,3.0,5.0,48.0,72.0,32.0,32.0,24.0,21.0,11.0,17.0,,,0.0,8.0,1.0,12.0,627.0,1192.0
20260623,Eastbourne International,Grass,A,R128,Tirante T. A.,Stewart H.,54.0,305.0,7-5 6-2,,,10.0,5.0,5.0,1.0,58.0,55.0,30.0,35.0,28.0,24.0,14.0,11.0,,,3.0,0.0,3.0,3.0,366.0,38208.0
20260623,Mallorca Championships,Grass,A,R128,Buse I.,Tsitsipas S.,34.0,88.0,7-6 6-3,,,5.0,10.0,2.0,4.0,78.0,68.0,51.0,39.0,40.0,29.0,16.0,17.0,,,4.0,3.0,4.0,4.0,9514.0,1906.0
20260623,Mallorca Championships,Grass,A,R128,Dimitrov G.,Polmans M.,164.0,366.0,6-1 7-6,,,5.0,4.0,1.0,5.0,53.0,65.0,27.0,33.0,26.0,22.0,18.0,16.0,,,0.0,2.0,0.0,4.0,2384.0,2735.0
20260623,Mallorca Championships,Grass,A,R128,Kopriva V.,Dzumhur D.,68.0,104.0,6-3 6-4,,,5.0,3.0,2.0,0.0,59.0,53.0,36.0,36.0,31.0,23.0,12.0,10.0,,,4.0,1.0,4.0,3.0,1083.0,1079.0
20260623,Mallorca Championships,Grass,A,R64,Borges N.,Struff J.L.,53.0,77.0,6-4 7-5,,,9.0,6.0,1.0,4.0,75.0,67.0,56.0,36.0,45.0,28.0,11.0,15.0,,,3.0,6.0,3.0,8.0,358.0,2831.0
20260623,Mallorca Championships,Grass,A,R64,Darderi L.,Hanfmann Y.,16.0,55.0,7-5 6-3,,,14.0,12.0,4.0,3.0,108.0,55.0,62.0,35.0,45.0,27.0,21.0,10.0,,,13.0,3.0,13.0,5.0,8781.0,1764.0
20260623,Mallorca Championships,Grass,A,R64,Kecmanovic M.,Sonego L.,51.0,72.0,2-6 7-6 6-4,,,5.0,15.0,2.0,1.0,95.0,87.0,63.0,63.0,43.0,46.0,19.0,14.0,,,5.0,5.0,8.0,7.0,2848.0,2843.0
20260623,Mallorca Championships,Grass,A,R64,Marozsan F.,Tabilo A.,62.0,33.0,6-2 6-3,,,5.0,2.0,0.0,4.0,54.0,66.0,37.0,39.0,24.0,23.0,12.0,11.0,,,8.0,1.0,9.0,6.0,10148.0,2982.0
20260624,Eastbourne,Grass,A,R16,Cerundolo J.M.,Fery A.,51.0,37.0,6-2 7.7-6.2,,,6.0,1.0,4.0,2.0,71.0,58.0,41.0,40.0,31.0,28.0,17.0,8.0,,,2.0,4.0,3.0,7.0,388,8174
20260624,Eastbourne,Grass,A,R16,Choinski J.,Gill F.,77.0,221.0,6-4 6.4-7.7 6-2,,,13.0,12.0,1.0,1.0,86.0,100.0,57.0,62.0,46.0,43.0,20.0,20.0,,,1.0,3.0,1.0,6.0,5979,1208
20260624,Eastbourne,Grass,A,R16,Diallo G.,Etcheverry T.,105.0,31.0,6.11-7.13 6-3 6-2,,,14.0,10.0,1.0,1.0,87.0,105.0,65.0,82.0,56.0,51.0,13.0,15.0,,,1.0,9.0,1.0,12.0,9909,1777
20260624,Eastbourne,Grass,A,R16,Draper J.,Pinnington Jones J.,143.0,177.0,7-5 6-4,,,6.0,6.0,1.0,2.0,63.0,64.0,48.0,41.0,38.0,28.0,8.0,12.0,,,2.0,1.0,3.0,4.0,7011,1858
20260624,Eastbourne,Grass,A,R16,Halys Q.,Hussey G.,57.0,276.0,6-1 7-5,,,5.0,2.0,2.0,0.0,52.0,64.0,22.0,47.0,20.0,25.0,20.0,7.0,,,2.0,3.0,3.0,7.0,1925,627
20260624,Eastbourne,Grass,A,R16,Humbert U.,Brooksby J.,30.0,74.0,6-3 6-2,,,8.0,1.0,3.0,1.0,60.0,54.0,35.0,42.0,26.0,27.0,17.0,3.0,,,8.0,2.0,8.0,5.0,1105,2169
20260624,Eastbourne,Grass,A,R16,Samuel T.,Tirante T.A.,113.0,50.0,6-1 7.9-6.7,,,7.0,4.0,0.0,5.0,53.0,72.0,32.0,46.0,28.0,30.0,13.0,9.0,,,0.0,4.0,1.0,7.0,15184,366
20260624,Eastbourne International,Grass,A,R64,Bergs Z.,Altmaier D.,48.0,59.0,6-3 3-2,,,,,,,,,,,,,,,,,,,,,,
20260624,Mallorca,Grass,A,R16,Davidovich Fokina A.,Walton A.,27.0,98.0,6-4 7-5,,,6.0,4.0,1.0,1.0,52.0,72.0,28.0,45.0,24.0,32.0,20.0,14.0,,,0.0,4.0,0.0,6.0,2842,10070
20260624,Mallorca,Grass,A,R16,Dimitrov G.,Shelbayh A.,138.0,253.0,6-2 6-4,,,6.0,1.0,2.0,6.0,59.0,71.0,30.0,41.0,20.0,26.0,20.0,10.0,,,7.0,9.0,8.0,13.0,2384,9219
20260624,Mallorca,Grass,A,R16,Kopriva V.,Buse I.,71.0,36.0,7-5 6-1,,,1.0,4.0,5.0,4.0,56.0,54.0,35.0,33.0,25.0,20.0,11.0,8.0,,,5.0,4.0,7.0,10.0,1083,9514
20260624,Mallorca,Grass,A,R16,Quinn E.,Cassone M.,58.0,291.0,6-3 6.4-7.7 6-3,,,18.0,5.0,4.0,1.0,90.0,83.0,61.0,56.0,54.0,43.0,13.0,11.0,,,1.0,0.0,2.0,3.0,9225,12744
20260624,Wimbledon,Grass,A,Q,Basing M.,Gentzsch T.,248.0,145.0,7-5 6-2,,,2.0,7.0,1.0,5.0,53.0,69.0,43.0,42.0,31.0,29.0,7.0,6.0,,,0.0,2.0,1.0,6.0,13535,2501
20260624,Wimbledon,Grass,A,Q,Bertola R.,Rodionov J.,182.0,134.0,4-6 7.7-6.4 6-2,,,10.0,14.0,6.0,6.0,82.0,93.0,42.0,61.0,36.0,48.0,24.0,15.0,,,2.0,4.0,4.0,7.0,1212,416
20260624,Wimbledon,Grass,A,Q,Boyer T.,Pellegrino A.,170.0,135.0,6-2 6-1,,,11.0,0.0,3.0,4.0,37.0,53.0,22.0,37.0,21.0,18.0,8.0,6.0,,,0.0,6.0,0.0,11.0,9037,2001
20260624,Wimbledon,Grass,A,Q,Budkov Kjaer N.,Dodig M.,155.0,251.0,6-2 7.7-6.4,,,5.0,9.0,3.0,2.0,62.0,64.0,41.0,45.0,33.0,31.0,12.0,7.0,,,3.0,6.0,4.0,9.0,55163,28615
20260624,Wimbledon,Grass,A,Q,Echargui M.,K. Smith,197.0,198.0,6-4 3-6 7.10-6.6,,,5.0,14.0,4.0,2.0,95.0,88.0,62.0,71.0,45.0,57.0,22.0,9.0,,,5.0,1.0,6.0,2.0,1207,6011
20260624,Wimbledon,Grass,A,Q,Faria J.,Pavlovic L.,79.0,207.0,6-4 6-4,,,9.0,8.0,4.0,4.0,53.0,66.0,30.0,39.0,26.0,27.0,16.0,15.0,,,3.0,6.0,3.0,8.0,824,2103
20260624,Wimbledon,Grass,A,Q,Gaston H.,Cina F.,97.0,174.0,7-5 6-4,,,5.0,0.0,4.0,3.0,62.0,59.0,26.0,37.0,21.0,22.0,21.0,13.0,,,1.0,3.0,3.0,7.0,1102,38264
20260624,Wimbledon,Grass,A,Q,Gaubas V.,Searle H.,123.0,220.0,7.7-6.5 7.7-6.5,,,2.0,10.0,0.0,1.0,75.0,78.0,54.0,42.0,44.0,33.0,10.0,21.0,,,1.0,5.0,2.0,6.0,9385,38784
20260624,Wimbledon,Grass,A,Q,Harris B.,Piros Z.,167.0,121.0,6-4 6-4,,,6.0,7.0,2.0,1.0,59.0,68.0,29.0,39.0,24.0,28.0,17.0,11.0,,,2.0,3.0,3.0,6.0,1186,367
20260624,Wimbledon,Grass,A,Q,Jacquet K.,A. Guerrieri,119.0,189.0,7.11-6.9 6-4,,,6.0,3.0,2.0,6.0,74.0,78.0,50.0,58.0,41.0,41.0,10.0,8.0,,,3.0,5.0,4.0,7.0,1335,853
20260624,Wimbledon,Grass,A,Q,Kwon S.W.,Gea A.,152.0,85.0,5-7 6-3 6-4,,,5.0,14.0,8.0,9.0,109.0,108.0,55.0,58.0,39.0,39.0,25.0,21.0,,,10.0,5.0,14.0,10.0,1098,9210
20260624,Wimbledon,Grass,A,Q,Kym J.,Holmgren A.,179.0,226.0,6-4 6-3,,,12.0,12.0,5.0,3.0,63.0,52.0,30.0,26.0,26.0,21.0,20.0,13.0,,,0.0,1.0,0.0,3.0,1304,19536
20260624,Wimbledon,Grass,A,Q,Lajovic D.,Rodesch C.,146.0,153.0,6-2 6-4,,,3.0,7.0,2.0,4.0,54.0,60.0,37.0,38.0,28.0,23.0,8.0,9.0,,,1.0,4.0,2.0,8.0,2675,5980
20260624,Wimbledon,Grass,A,Q,Llamas Ruiz P.,P. Martin Tiffon,130.0,209.0,6-4 6-2,,,4.0,5.0,0.0,1.0,45.0,48.0,33.0,27.0,28.0,19.0,8.0,11.0,,,0.0,3.0,0.0,6.0,987,1338
20260624,Wimbledon,Grass,A,Q,Mcdonald M.,Carballes Baena R.,144.0,190.0,6-4 6-4,,,11.0,8.0,3.0,4.0,55.0,56.0,32.0,27.0,28.0,22.0,14.0,15.0,,,1.0,4.0,1.0,6.0,2839,593
20260624,Wimbledon,Grass,A,Q,Mejia N.,Heide G.,122.0,133.0,6-4 6-3,,,3.0,7.0,1.0,6.0,66.0,48.0,40.0,28.0,27.0,19.0,17.0,12.0,,,3.0,3.0,4.0,6.0,7641,2410
20260624,Wimbledon,Grass,A,Q,Mochizuki S.,Onclin G.,112.0,169.0,6-2 4-6 6-3,,,9.0,0.0,7.0,3.0,82.0,77.0,38.0,40.0,33.0,24.0,19.0,16.0,,,3.0,3.0,6.0,8.0,1880,818
20260624,Wimbledon,Grass,A,Q,Moro Canas A.,Mayot H.,240.0,252.0,6-3 7.7-6.3,,,5.0,4.0,2.0,6.0,65.0,76.0,43.0,41.0,30.0,28.0,15.0,16.0,,,1.0,3.0,2.0,5.0,1331,1189
20260624,Wimbledon,Grass,A,Q,O Connell C.,Tomic B.,129.0,164.0,6-4 6-4,,,15.0,8.0,2.0,1.0,48.0,64.0,30.0,39.0,27.0,23.0,13.0,15.0,,,0.0,2.0,0.0,4.0,421,3145
20260624,Wimbledon,Grass,A,Q,Safiullin R.,Coppejans K.,103.0,218.0,7.7-6.2 7-5,,,6.0,6.0,6.0,4.0,63.0,74.0,40.0,47.0,30.0,31.0,13.0,13.0,,,1.0,2.0,4.0,6.0,1057,1205
20260624,Wimbledon,Grass,A,Q,Sakamoto R.,Dougaz A.,165.0,629.0,6-4 6-4,,,12.0,8.0,4.0,4.0,60.0,66.0,43.0,39.0,35.0,30.0,8.0,12.0,,,3.0,2.0,3.0,4.0,37897,798
20260624,Wimbledon,Grass,A,Q,Sakellaridis S.,Coria F.,157.0,839.0,6-3 6-4,,,9.0,0.0,0.0,4.0,45.0,55.0,30.0,34.0,29.0,25.0,11.0,10.0,,,0.0,1.0,0.0,3.0,742,433
20260624,Wimbledon,Grass,A,Q,Schoolkate T.,Evans D.,188.0,836.0,7-5 6-0,,,10.0,0.0,3.0,6.0,48.0,60.0,26.0,30.0,22.0,18.0,12.0,12.0,,,2.0,2.0,3.0,7.0,1183,2835
20260624,Wimbledon,Grass,A,Q,Skatov T.,Ymer E.,149.0,212.0,6-4 6-1,,,3.0,6.0,2.0,1.0,52.0,48.0,29.0,29.0,22.0,18.0,15.0,6.0,,,5.0,1.0,5.0,5.0,362,1082
20260624,Wimbledon,Grass,A,Q,Smith C.,Gojo B.,200.0,161.0,6-4 6-4,,,1.0,12.0,1.0,4.0,54.0,53.0,40.0,35.0,32.0,31.0,9.0,7.0,,,0.0,2.0,0.0,4.0,54466,377
20260624,Wimbledon,Grass,A,Q,T. Barrios Vera,Jubb P.,147.0,384.0,6-4 3-6 6-1,,,8.0,4.0,4.0,2.0,75.0,73.0,57.0,53.0,43.0,38.0,11.0,8.0,,,4.0,2.0,6.0,6.0,396,385
20260624,Wimbledon,Grass,A,Q,Tabur C.,Bu Y.,163.0,120.0,5-7 7.7-6.4 6-4,,,21.0,18.0,3.0,3.0,92.0,97.0,59.0,59.0,50.0,44.0,17.0,22.0,,,2.0,5.0,5.0,8.0,1762,796
20260624,Wimbledon,Grass,A,Q,Tarvet O.,Galarneau A.,380.0,185.0,7-5 6-2,,,10.0,2.0,3.0,4.0,65.0,77.0,37.0,46.0,27.0,27.0,14.0,11.0,,,3.0,9.0,5.0,14.0,9368,557
20260624,Wimbledon,Grass,A,Q,Virtanen O.,Nardi L.,116.0,168.0,6-4 6-4,,,0.0,0.0,0.0,0.0,28.0,35.0,28.0,35.0,24.0,20.0,0.0,0.0,,,0.0,2.0,0.0,3.0,767,386
20260624,Wimbledon,Grass,A,Q,Zheng M.,Djere L.,110.0,211.0,7-5 6-3,,,7.0,7.0,2.0,1.0,59.0,71.0,38.0,42.0,30.0,23.0,12.0,14.0,,,1.0,4.0,3.0,8.0,9515,2386
20260624,Wimbledon,Grass,A,Q,Zhou Y.,Travaglia S.,244.0,140.0,7.9-6.7 6-4,,,6.0,12.0,4.0,1.0,69.0,65.0,41.0,36.0,36.0,32.0,15.0,16.0,,,3.0,0.0,3.0,1.0,39862,2672
20260625,Eastbourne,Grass,A,QF,Bergs Z.,Choinski J.,33.0,77.0,6-3 6-3,,,11.0,2.0,3.0,5.0,50.0,68.0,35.0,43.0,28.0,25.0,8.0,10.0,,,0.0,8.0,1.0,12.0,1064,5979
20260625,Eastbourne,Grass,A,QF,Draper J.,Diallo G.,143.0,105.0,6-1 6-4,,,2.0,10.0,2.0,0.0,44.0,57.0,31.0,44.0,26.0,26.0,8.0,3.0,,,0.0,5.0,1.0,9.0,7011,9909
20260625,Eastbourne,Grass,A,QF,Humbert U.,Halys Q.,30.0,57.0,6-3 6-4,,,5.0,6.0,1.0,5.0,51.0,61.0,30.0,30.0,28.0,22.0,13.0,16.0,,,1.0,3.0,1.0,5.0,1105,1925
20260625,Eastbourne,Grass,A,QF,Samuel T.,Cerundolo J.M.,113.0,51.0,6-3 6-4,,,3.0,4.0,0.0,4.0,73.0,61.0,48.0,40.0,38.0,29.0,9.0,8.0,,,7.0,2.0,7.0,4.0,15184,388
20260625,Mallorca,Grass,A,QF,Borges N.,Darderi L.,47.0,20.0,7.7-6.1 6-4,,,10.0,4.0,0.0,2.0,65.0,78.0,47.0,49.0,38.0,35.0,13.0,14.0,,,4.0,5.0,4.0,6.0,358,8781
20260625,Mallorca,Grass,A,QF,Davidovich Fokina A.,Dimitrov G.,27.0,138.0,6-3 6-3,,,6.0,6.0,2.0,7.0,50.0,60.0,30.0,38.0,23.0,24.0,14.0,7.0,,,5.0,4.0,6.0,8.0,2842,2384
20260625,Mallorca,Grass,A,QF,Marozsan F.,Kecmanovic M.,63.0,66.0,6-4 6-3,,,9.0,3.0,1.0,1.0,56.0,60.0,32.0,38.0,29.0,26.0,12.0,10.0,,,3.0,7.0,4.0,10.0,10148,2848
20260625,Mallorca,Grass,A,QF,Quinn E.,Kopriva V.,58.0,71.0,5-7 7-5 6-3,,,15.0,10.0,6.0,6.0,85.0,91.0,55.0,52.0,47.0,36.0,16.0,23.0,,,0.0,5.0,2.0,8.0,9225,1083
20260625,Wimbledon,Grass,A,Q,Basing M.,Bertola R.,248.0,182.0,2-6 6-4 3-6 7-5 6-2,,,2.0,10.0,11.0,12.0,162.0,160.0,105.0,86.0,69.0,60.0,26.0,36.0,,,10.0,10.0,15.0,16.0,13535,1212
20260625,Wimbledon,Grass,A,Q,Boyer T.,Llamas Ruiz P.,170.0,130.0,7-5 6.4-7.7 7.7-6.2 6-3,,,24.0,1.0,4.0,2.0,157.0,144.0,104.0,95.0,83.0,59.0,25.0,30.0,,,13.0,7.0,16.0,12.0,9037,987
20260625,Wimbledon,Grass,A,Q,Faria J.,Sakamoto R.,79.0,165.0,7.7-6.3 4-6 6-3 6-4,,,20.0,16.0,11.0,4.0,124.0,107.0,70.0,69.0,61.0,50.0,28.0,24.0,,,3.0,0.0,5.0,3.0,824,37897
20260625,Wimbledon,Grass,A,Q,Gaston H.,Echargui M.,97.0,197.0,6-1 5-7 6-2 6-4,,,4.0,3.0,4.0,6.0,124.0,136.0,69.0,88.0,50.0,52.0,27.0,19.0,,,10.0,12.0,14.0,20.0,1102,1207
20260625,Wimbledon,Grass,A,Q,Gaubas V.,Lajovic D.,123.0,146.0,3-6 6-4 3-6 6-3 6-4,,,8.0,13.0,3.0,4.0,163.0,151.0,96.0,115.0,66.0,83.0,38.0,14.0,,,24.0,9.0,28.0,13.0,9385,2675
20260625,Wimbledon,Grass,A,Q,Harris B.,Zhou Y.,167.0,244.0,1-6 7.7-6.2 6-2 6-3,,,13.0,15.0,4.0,3.0,110.0,131.0,67.0,84.0,52.0,59.0,24.0,23.0,,,7.0,8.0,9.0,12.0,1186,39862
20260625,Wimbledon,Grass,A,Q,Jacquet K.,Skatov T.,119.0,149.0,7.7-6.5 6-4 6-4,,,16.0,4.0,4.0,5.0,89.0,104.0,51.0,54.0,48.0,38.0,23.0,30.0,,,5.0,2.0,5.0,4.0,1335,362
20260625,Wimbledon,Grass,A,Q,Kwon S.W.,Moro Canas A.,152.0,240.0,6-4 7.8-6.6 6-3,,,8.0,16.0,3.0,2.0,101.0,90.0,59.0,56.0,47.0,36.0,24.0,22.0,,,5.0,3.0,6.0,6.0,1098,1331
20260625,Wimbledon,Grass,A,Q,Mcdonald M.,O Connell C.,144.0,129.0,6-3 6-4 6-4,,,18.0,10.0,1.0,3.0,83.0,86.0,52.0,52.0,42.0,42.0,21.0,14.0,,,6.0,8.0,6.0,11.0,2839,421
20260625,Wimbledon,Grass,A,Q,Mejia N.,Schoolkate T.,122.0,188.0,6-4 6-4 6-4,,,7.0,11.0,1.0,5.0,83.0,96.0,55.0,57.0,42.0,40.0,24.0,23.0,,,7.0,2.0,7.0,5.0,7641,1183
20260625,Wimbledon,Grass,A,Q,Mochizuki S.,Tabur C.,112.0,163.0,1-6 7-5 2-6 6-3 6-1,,,8.0,7.0,1.0,4.0,120.0,110.0,65.0,61.0,47.0,43.0,26.0,26.0,,,2.0,3.0,8.0,10.0,1880,1762
20260625,Wimbledon,Grass,A,Q,Safiullin R.,Kym J.,103.0,179.0,4-6 7.7-6.2 3-6 7.8-6.6 6-4,,,16.0,39.0,7.0,10.0,163.0,206.0,104.0,130.0,75.0,101.0,35.0,31.0,,,9.0,12.0,14.0,16.0,1057,1304
20260625,Wimbledon,Grass,A,Q,Sweeny D.,T. Barrios Vera,124.0,147.0,4-6 6-4 7.7-6.5 0-6 6-2,,,3.0,4.0,3.0,3.0,145.0,155.0,90.0,106.0,55.0,68.0,35.0,25.0,,,3.0,8.0,9.0,13.0,1308,396
20260625,Wimbledon,Grass,A,Q,Tarvet O.,Sakellaridis S.,380.0,157.0,6-4 6-2 7-5,,,5.0,6.0,2.0,11.0,95.0,116.0,54.0,61.0,43.0,42.0,23.0,24.0,,,4.0,8.0,5.0,13.0,9368,742
20260625,Wimbledon,Grass,A,Q,Virtanen O.,Budkov Kjaer N.,116.0,155.0,4-6 6-4 6-4 7-5,,,15.0,6.0,7.0,3.0,140.0,132.0,86.0,83.0,65.0,56.0,22.0,27.0,,,10.0,8.0,13.0,13.0,767,55163
20260625,Wimbledon,Grass,A,Q,Zheng M.,Smith C.,110.0,200.0,6-4 4-6 6-2 6-3,,,8.0,3.0,4.0,7.0,95.0,120.0,60.0,66.0,45.0,41.0,17.0,23.0,,,3.0,5.0,7.0,13.0,9515,54466
20260626,Eastbourne,Grass,A,SF,Bergs Z.,Samuel T.,33.0,113.0,4-6 7.7-6.5 6-2,,,11.0,4.0,8.0,5.0,96.0,91.0,61.0,59.0,46.0,37.0,13.0,19.0,,,6.0,3.0,10.0,8.0,1064,15184
20260626,Eastbourne,Grass,A,SF,Humbert U.,Draper J.,30.0,143.0,7-5 6-3,,,5.0,2.0,3.0,0.0,78.0,64.0,52.0,47.0,42.0,31.0,11.0,10.0,,,4.0,3.0,4.0,5.0,1105,7011
20260626,Mallorca,Grass,A,SF,Davidovich Fokina A.,Marozsan F.,27.0,63.0,5-7 6-2 6-4,,,7.0,4.0,2.0,1.0,80.0,92.0,57.0,65.0,43.0,47.0,18.0,13.0,,,6.0,4.0,7.0,7.0,2842,10148
20260626,Mallorca,Grass,A,SF,Quinn E.,Borges N.,58.0,47.0,6-1 6-2,,,4.0,2.0,3.0,1.0,42.0,40.0,27.0,22.0,22.0,15.0,10.0,4.0,,,0.0,2.0,0.0,6.0,9225,358
20260627,Mallorca,Grass,A,F,Davidovich Fokina A.,Quinn E.,27.0,58.0,7.7-6.4 6-3,,,6.0,7.0,2.0,7.0,70.0,69.0,49.0,35.0,37.0,27.0,11.0,15.0,,,3.0,3.0,4.0,5.0,2842,9225
20260628,Eastbourne,Grass,A,F,Bergs Z.,Humbert U.,33.0,30.0,3-6 6-1 6-4,,,0.0,4.0,5.0,2.0,84.0,85.0,57.0,53.0,37.0,33.0,18.0,15.0,,,3.0,6.0,5.0,10.0,1064,1105
20260629,Wimbledon,Grass,G,R128,Auger-Aliassime F.,Shevchenko A.,4.0,89.0,6-3 6-1 6-4,,,15.0,2.0,1.0,2.0,70.0,83.0,55.0,55.0,45.0,36.0,8.0,11.0,,,0.0,4.0,0.0,9.0,2073,566
20260629,Wimbledon,Grass,G,R128,Borges N.,Boyer T.,47.0,170.0,6-3 7-5 7-5,,,9.0,9.0,4.0,8.0,107.0,109.0,64.0,74.0,49.0,49.0,26.0,16.0,,,5.0,9.0,6.0,13.0,358,9037
20260629,Wimbledon,Grass,G,R128,Brooksby J.,Vukic A.,74.0,99.0,7.9-6.7 6-1 6-1,,,7.0,4.0,0.0,3.0,67.0,91.0,48.0,57.0,41.0,35.0,18.0,17.0,,,0.0,5.0,0.0,10.0,2169,360
20260629,Wimbledon,Grass,G,R128,Buse I.,Nava E.,36.0,108.0,7.7-6.3 3-6 7-5 6-0,,,1.0,10.0,3.0,4.0,115.0,126.0,91.0,81.0,69.0,57.0,11.0,18.0,,,6.0,3.0,9.0,9.0,9514,567
20260629,Wimbledon,Grass,G,R128,Carreno Busta P.,Shapovalov D.,71.0,41.0,6-3 7-6 0-0,,,,,,,,,,,,,,,,,,,,,,
20260629,Wimbledon,Grass,G,R128,Damm M.,Trungelliti M.,94.0,91.0,7.7-6.5 6.5-7.7 7.7-6.2 7.7-6.5,,,28.0,13.0,5.0,10.0,171.0,167.0,112.0,102.0,90.0,83.0,29.0,31.0,,,10.0,8.0,11.0,9.0,1317,395
20260629,Wimbledon,Grass,G,R128,Davidovich Fokina A.,Cerundolo J.M.,27.0,51.0,6-4 6-4 7.7-6.2,,,0.0,12.0,0.0,5.0,97.0,107.0,60.0,58.0,45.0,35.0,18.0,23.0,,,2.0,7.0,5.0,12.0,2842,388
20260629,Wimbledon,Grass,G,R128,Djokovic N.,Wu Y.,5.0,118.0,6-4 5-7 6-4 6-4,,,15.0,15.0,0.0,1.0,136.0,123.0,94.0,83.0,73.0,59.0,23.0,24.0,,,10.0,3.0,11.0,6.0,1905,1849
20260629,Wimbledon,Grass,G,R128,Fonseca J.,Bautista Agut R.,26.0,183.0,7.7-6.4 6-4 6-3,,,14.0,8.0,2.0,4.0,113.0,100.0,85.0,72.0,56.0,52.0,20.0,10.0,,,4.0,8.0,5.0,11.0,40058,2734
20260629,Wimbledon,Grass,G,R128,Fucsovics M.,Van Assche L.,76.0,80.0,6-3 4-0,,,,,,,,,,,,,,,,,,,,,,
20260629,Wimbledon,Grass,G,R128,Hurkacz H.,Ruud C.,69.0,17.0,6-4 6-2 7.9-6.7,,,15.0,10.0,3.0,6.0,92.0,101.0,55.0,69.0,45.0,51.0,20.0,10.0,,,1.0,12.0,2.0,16.0,2841,430
20260629,Wimbledon,Grass,G,R128,Jodar R.,Gill F.,11.0,221.0,6-3 6-3 7-5,,,7.0,8.0,2.0,2.0,72.0,104.0,43.0,72.0,36.0,44.0,21.0,14.0,,,1.0,6.0,2.0,11.0,50323,1208
20260629,Wimbledon,Grass,G,R128,Kwon S.W.,Landaluce M.,152.0,67.0,6-4 6-3 6-3,,,9.0,7.0,5.0,8.0,92.0,102.0,38.0,64.0,30.0,38.0,34.0,19.0,,,6.0,10.0,7.0,15.0,1098,39864
20260629,Wimbledon,Grass,G,R128,Marozsan F.,Tirante T.A.,63.0,50.0,7-5 6-3 6-4,,,6.0,9.0,2.0,5.0,103.0,110.0,80.0,61.0,59.0,43.0,15.0,23.0,,,5.0,5.0,5.0,8.0,10148,366
20260629,Wimbledon,Grass,G,R128,Medvedev D.,Cilic M.,7.0,80.0,6-1 6-2 6-4,,,16.0,2.0,5.0,2.0,78.0,80.0,52.0,45.0,38.0,29.0,13.0,11.0,,,3.0,1.0,4.0,8.0,1093,2167
20260629,Wimbledon,Grass,G,R128,Mejia N.,Vallejo D.,122.0,70.0,4-6 6-4 7-5 7.7-6.2,,,13.0,3.0,3.0,10.0,143.0,153.0,96.0,83.0,67.0,47.0,19.0,38.0,,,10.0,8.0,17.0,16.0,7641,9217
20260629,Wimbledon,Grass,G,R128,Merida Aguilar D.,Ugo Carabelli C.,84.0,59.0,4-6 3-6 6-2 3-0,,,,,,,,,,,,,,,,,,,,,,
20260629,Wimbledon,Grass,G,R128,Mochizuki S.,Basing M.,112.0,248.0,6-3 6-0 6-0,,,3.0,0.0,0.0,3.0,66.0,84.0,27.0,52.0,21.0,25.0,22.0,9.0,,,5.0,12.0,6.0,21.0,1880,13535
20260629,Wimbledon,Grass,G,R128,Ofner S.,Medjedovic H.,127.0,73.0,1-6 6-2 4-6 6-3 6-4,,,30.0,13.0,4.0,12.0,136.0,168.0,80.0,104.0,61.0,73.0,28.0,25.0,,,6.0,16.0,10.0,21.0,359,2677
20260629,Wimbledon,Grass,G,R128,Paul T.,Muller A.,24.0,136.0,6-1 6-2 6-1,,,12.0,1.0,1.0,3.0,58.0,79.0,40.0,56.0,34.0,25.0,12.0,11.0,,,0.0,9.0,0.0,16.0,1894,374
20260629,Wimbledon,Grass,G,R128,Prizmic D.,Walton A.,101.0,98.0,4-6 7.7-6.3 6-4 6-2,,,9.0,4.0,4.0,0.0,138.0,113.0,88.0,70.0,61.0,51.0,31.0,25.0,,,11.0,2.0,13.0,6.0,10869,10070
20260629,Wimbledon,Grass,G,R128,Quinn E.,Darderi L.,58.0,20.0,7.9-6.7 7-5 6-2,,,16.0,7.0,3.0,4.0,97.0,120.0,66.0,77.0,57.0,48.0,15.0,26.0,,,5.0,10.0,6.0,14.0,9225,8781
20260629,Wimbledon,Grass,G,R128,Rinderknech A.,Tarvet O.,28.0,380.0,7.7-6.4 7.7-6.4 4-6 7-5,,,33.0,16.0,5.0,4.0,147.0,140.0,96.0,78.0,80.0,64.0,28.0,36.0,,,8.0,5.0,9.0,6.0,1902,9368
20260629,Wimbledon,Grass,G,R128,Safiullin R.,Rublev A.,103.0,18.0,6-4 6.6-7.8 3-6 6-3 7.14-6.12,,,11.0,22.0,3.0,8.0,153.0,187.0,103.0,123.0,85.0,92.0,30.0,34.0,,,4.0,10.0,6.0,13.0,1057,2847
